    -0.188    -0.344    -2.117    -1.542    -1.346     0.982    -0.034     0.337     0.094     0.474    -0.177    -0.370     0.282    -0.175    -0.552     0.230     0.839     0.000     0.149     0.000     0.004     0.008     0.000     1.000     0.616    200
    -1.181    -0.344     0.981    -1.542    -1.346     0.014    -2.053    -1.676    -1.888    -0.563    -0.260    -1.030    -0.691    -0.260    -1.062    -0.693     0.000     0.000     0.000     0.000     0.980     0.020     0.000     5.000     0.810    201
     0.806     1.595    -1.084    -0.533    -0.138     0.014    -0.034    -1.676    -1.888    -1.601    -0.273     0.520    -0.602    -0.274     0.521    -0.603     0.000     0.000     0.000     0.000     0.001     0.999     0.001     6.000     0.870    202
    -0.188    -0.344     0.981     0.475     1.071    -0.954    -1.043    -1.676    -0.897    -0.563     0.065    -0.167    -0.479     0.483     0.349    -0.244     0.001     0.000     0.000     0.000     0.387     0.173     0.440     7.000     0.810    203
     0.806     0.625    -2.117    -1.542    -0.138     0.014     1.985     1.343     1.085     0.474    -0.189     0.631     0.671    -0.185     0.622     0.641     0.006     0.000     0.966     0.029     0.000     0.000     0.000     3.000     0.843    204
     1.799     1.595     2.013     2.493    -1.346     1.949     1.985     1.343     2.077    -1.601     0.600     0.629     0.895     0.600     0.629     0.895     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000     1.253    205
    -0.188    -0.344     0.981     0.475     1.071    -0.954    -1.043    -0.669    -0.897     0.474     0.357     0.216    -0.303     0.483     0.349    -0.244     0.012     0.000     0.000     0.000     0.094     0.064     0.830     7.000     0.843    206
     1.799     0.625     2.013     2.493    -1.346     0.982     0.976     0.337    -1.888    -1.601     0.486     0.356    -0.216     0.483     0.349    -0.244     0.000     0.025     0.000     0.000     0.000     0.000     0.975     7.000     1.042    207
     1.799     1.595     2.013     2.493    -1.346    -1.922     1.985    -1.676     2.077    -0.563     0.485     0.355    -0.220     0.483     0.349    -0.244     0.000     0.021     0.000     0.000     0.000     0.000     0.979     7.000     0.763    208
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.260    -1.057    -0.691    -0.260    -1.062    -0.693     0.002     0.000     0.000     0.000     0.996     0.002     0.000     5.000     0.733    209
     0.806     0.625    -2.117    -1.542    -1.346    -0.954    -0.034    -0.669     1.085    -0.563    -0.272     0.504    -0.578    -0.274     0.521    -0.603     0.013     0.000     0.011     0.000     0.003     0.973     0.000     6.000     0.733    210
     0.806    -0.344     0.981     0.475    -0.138     0.014    -1.043    -0.669     1.085     0.474     0.394     0.300    -0.215     0.483     0.349    -0.244     0.065     0.002     0.014     0.000     0.002     0.047     0.869     7.000     2.245    211
    -1.181     0.625    -2.117    -1.542    -0.138    -0.954    -0.034    -1.676     0.094    -1.601    -0.263    -0.636    -0.667    -0.260    -1.062    -0.693     0.002     0.000     0.000     0.000     0.730     0.268     0.000     5.000     0.843    212
    -0.188    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669     0.094    -0.563    -0.261    -0.372    -0.625    -0.260    -1.062    -0.693     0.031     0.000     0.000     0.000     0.543     0.423     0.003     5.000     0.828    213
    -0.188    -0.344     0.981     1.484     2.279    -0.954    -0.034    -0.669     0.094    -1.601     0.482     0.348    -0.244     0.483     0.349    -0.244     0.000     0.000     0.000     0.000     0.000     0.000     0.999     7.000     0.917    214
    -1.181     0.625    -0.052    -0.533    -0.138     0.982    -1.043    -0.669    -1.888    -1.601    -0.261    -0.640    -0.661    -0.260    -1.062    -0.693     0.008     0.000     0.000     0.000     0.728     0.261     0.003     5.000     1.135    215
     0.806     0.625     0.981     1.484     1.071    -1.922    -1.043    -1.676     0.094    -0.563     0.477     0.350    -0.247     0.483     0.349    -0.244     0.000     0.000     0.000     0.000     0.000     0.008     0.992     7.000     0.763    216
     0.806     1.595    -1.084    -0.533    -1.346     1.949     1.985     1.343     2.077     2.550    -0.326     1.173     1.757    -0.326     1.174     1.760     0.000     0.000     0.002     0.998     0.000     0.000     0.000     4.000     1.672    217
     0.806     0.625     2.013     2.493     2.279     0.982     1.985     1.343     1.085     0.474     0.600     0.629     0.895     0.600     0.629     0.895     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000     0.763    218
     0.806    -0.344    -0.052     1.484    -0.138     0.982     0.976     0.337    -0.897    -0.563     0.487     0.385    -0.048     0.483     0.349    -0.244     0.012     0.160     0.010     0.000     0.000     0.000     0.818     7.000     1.042    219
    -1.181     0.625     0.981     1.484    -0.138     0.982     0.976     1.343     1.085     1.512     0.598     0.628     0.894     0.600     0.629     0.895     0.001     0.997     0.002     0.000     0.000     0.000     0.000     2.000     1.135    220
     0.806     1.595     0.981     1.484     1.071     0.982     1.985     1.343     1.085     0.474     0.600     0.629     0.895     0.600     0.629     0.895     0.000     0.999     0.001     0.000     0.000     0.000     0.000     2.000     0.853    221
    -0.188    -1.314     0.981    -1.542    -1.346    -0.954    -1.043    -0.669     1.085    -0.563    -0.255    -0.919    -0.624    -0.260    -1.062    -0.693     0.068     0.000     0.000     0.000     0.863     0.068     0.000     5.000     0.958    222
     0.806    -0.344    -0.052     1.484    -0.138     0.982    -0.034     0.337     1.085     0.474     0.563     0.588     0.757     0.600     0.629     0.895     0.008     0.858     0.023     0.000     0.000     0.000     0.112     2.000     0.958    223
     1.799     1.595    -1.084     1.484     1.071     0.982    -1.043    -0.669     1.085    -0.563     0.482     0.356    -0.217     0.483     0.349    -0.244     0.000     0.022     0.002     0.000     0.000     0.003     0.973     7.000     0.828    224
    -0.188    -0.344     0.981     0.475     1.071    -0.954    -1.043     0.337     0.094     0.474     0.391     0.236    -0.200     0.483     0.349    -0.244     0.109     0.001     0.002     0.000     0.012     0.013     0.863     7.000     1.797    225
     0.806     1.595    -1.084    -0.533    -0.138     0.982    -0.034     1.343     1.085     0.474    -0.183     0.621     0.644    -0.185     0.622     0.641     0.002     0.003     0.992     0.003     0.000     0.000     0.000     3.000     1.250    226
     0.806     0.625    -2.117     1.484     1.071     0.982     0.976     1.343     1.085     1.512     0.592     0.628     0.893     0.600     0.629     0.895     0.000     0.990     0.010     0.000     0.000     0.000     0.000     2.000     1.042    227
     1.799     1.595    -1.084    -0.533    -1.346     0.982     0.976     0.337     1.085     0.474    -0.185     0.623     0.644    -0.185     0.622     0.641     0.000     0.001     0.996     0.003     0.000     0.000     0.000     3.000     0.958    228
     0.806     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -1.676     1.085    -1.601    -0.273     0.512    -0.602    -0.274     0.521    -0.603     0.000     0.000     0.000     0.000     0.006     0.993     0.001     6.000     1.135    229
    -0.188     0.625    -0.052    -0.533    -1.346     0.014     0.976     0.337     1.085     0.474    -0.181     0.262     0.513    -0.185     0.622     0.641     0.306     0.001     0.691     0.000     0.000     0.001     0.000     3.000     0.828    230
    -1.181    -1.314    -1.084     0.475    -0.138    -0.954     0.976     0.337    -0.897    -0.563    -0.202    -0.750    -0.158    -0.175    -0.552     0.230     0.574     0.000     0.000     0.000     0.413     0.002     0.012     1.000     0.616    231
    -0.188    -0.344    -0.052     1.484    -0.138     0.982    -1.043    -0.669     0.094    -0.563     0.474     0.339    -0.241     0.483     0.349    -0.244     0.009     0.000     0.000     0.000     0.002     0.002     0.987     7.000     1.107    232
     0.806     0.625    -1.084    -0.533    -0.138     0.982     0.976     0.337     0.094    -0.563    -0.183     0.528     0.593    -0.185     0.622     0.641     0.079     0.001     0.907     0.000     0.000     0.012     0.002     3.000     0.601    233
    -0.188     0.625    -1.084    -0.533    -1.346    -0.954    -0.034    -0.669    -0.897    -0.563    -0.270     0.366    -0.600    -0.274     0.521    -0.603     0.011     0.000     0.000     0.000     0.090     0.897     0.002     6.000     0.616    234
     0.806     0.625     0.981     1.484     2.279     0.014     0.976     1.343     1.085     1.512     0.600     0.628     0.895     0.600     0.629     0.895     0.000     0.999     0.000     0.000     0.000     0.000     0.000     2.000     0.917    235
    -1.181    -0.344     0.981    -0.533    -1.346     0.982     1.985     2.350    -0.897    -0.563    -0.175    -0.358     0.298    -0.175    -0.552     0.230     0.834     0.001     0.164     0.000     0.000     0.000     0.000     1.000     0.616    236
    -0.188    -0.344     2.013     1.484     1.071     0.014    -0.034     0.337     1.085     0.474     0.536     0.482     0.326     0.600     0.629     0.895     0.007     0.497     0.001     0.000     0.000     0.000     0.496     2.000     1.253    237
     1.799     1.595     0.981     1.484    -1.346    -0.954    -1.043    -1.676    -0.897    -0.563     0.385     0.371    -0.290     0.483     0.349    -0.244     0.000     0.000     0.000     0.000     0.000     0.129     0.871     7.000     1.475    238
    -0.188     0.625    -0.052    -0.533    -0.138     0.014    -0.034    -1.676    -0.897    -1.601    -0.269     0.332    -0.610    -0.274     0.521    -0.603     0.001     0.000     0.000     0.000     0.118     0.876     0.005     6.000     1.356    239
     0.806    -0.344     0.981     0.475     2.279     0.014    -1.043    -0.669     0.094     0.474     0.472     0.346    -0.244     0.483     0.349    -0.244     0.004     0.001     0.000     0.000     0.000     0.010     0.984     7.000     2.240    240
     0.806     0.625     0.981     0.475     2.279     0.982    -0.034     0.337     1.085     1.512     0.550     0.622     0.863     0.600     0.629     0.895     0.002     0.924     0.061     0.000     0.000     0.000     0.014     2.000     2.046    241
    -2.175     0.625    -0.052    -1.542    -1.346     0.014    -2.053    -0.669     0.094    -1.601    -0.260    -1.034    -0.690    -0.260    -1.062    -0.693     0.002     0.000     0.000     0.000     0.981     0.017     0.000     5.000     1.250    242
     0.806    -0.344     0.981     0.475     1.071     0.014    -0.034     0.337     0.094     0.474     0.388     0.311    -0.053     0.483     0.349    -0.244     0.088     0.082     0.065     0.000     0.000     0.004     0.761     7.000     1.373    243
    -1.181    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -1.601    -0.260    -1.022    -0.690    -0.260    -1.062    -0.693     0.001     0.000     0.000     0.000     0.974     0.025     0.000     5.000     1.438    244
    -0.188    -0.344    -2.117    -1.542    -1.346    -0.954    -1.043    -0.669     0.094    -1.601    -0.266    -0.380    -0.651    -0.260    -1.062    -0.693     0.003     0.000     0.000     0.000     0.567     0.430     0.000     5.000     0.733    245
    -2.175    -2.283     2.013    -1.542    -1.346     1.949    -2.053    -1.676    -1.888    -1.601    -0.260    -1.062    -0.693    -0.260    -1.062    -0.693     0.000     0.000     0.000     0.000     1.000     0.000     0.000     5.000     0.810    246
     0.806    -1.314    -1.084    -0.533     1.071     0.014    -0.034    -0.669     0.094     0.474    -0.182    -0.360     0.026    -0.175    -0.552     0.230     0.712     0.000     0.027     0.000     0.073     0.164     0.024     1.000     1.212    247
     0.806    -0.344    -0.052     0.475     1.071     0.982    -1.043     0.337     0.094     0.474     0.302     0.253    -0.014     0.483     0.349    -0.244     0.158     0.053     0.112     0.000     0.000     0.010     0.667     7.000     0.275    248
     1.799    -1.314     0.981     0.475     1.071     0.982    -0.034     0.337     1.085     1.512     0.448     0.600     0.816     0.600     0.629     0.895     0.018     0.789     0.173     0.000     0.000     0.000     0.020     2.000     0.966    249
     0.806    -0.344     2.013     0.475     1.071     0.014    -0.034     0.337     0.094     0.474     0.444     0.347    -0.081     0.483     0.349    -0.244     0.043     0.101     0.032     0.000     0.000     0.002     0.822     7.000     1.672    250
     0.806     0.625     0.981     1.484    -0.138     0.014    -1.043    -0.669     1.085     1.512     0.487     0.364    -0.178     0.483     0.349    -0.244     0.001     0.056     0.002     0.000     0.000     0.000     0.941     7.000     0.275    251
    -1.181    -0.344    -0.052    -0.533    -1.346     0.014    -0.034     0.337    -0.897    -0.563    -0.208    -0.720    -0.133    -0.175    -0.552     0.230     0.602     0.000     0.001     0.000     0.376     0.020     0.001     1.000     1.250    252
    -1.181    -2.283    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -1.601    -0.260    -1.061    -0.693    -0.260    -1.062    -0.693     0.000     0.000     0.000     0.000     1.000     0.000     0.000     5.000     1.135    253
     0.806     0.625     0.981     1.484    -0.138     1.949     1.985     2.350     2.077     2.550     0.535     0.667     0.955     0.600     0.629     0.895     0.000     0.930     0.000     0.070     0.000     0.000     0.000     2.000     1.017    254
     0.806     1.595    -0.052     0.475     1.071     0.014    -0.034     0.337     1.085    -0.563     0.303     0.455     0.149     0.483     0.349    -0.244     0.008     0.136     0.269     0.000     0.000     0.014     0.572     7.000     1.327    255
    -1.181    -1.314    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -0.563    -0.256    -1.035    -0.653    -0.260    -1.062    -0.693     0.043     0.000     0.000     0.000     0.954     0.003     0.000     5.000     1.797    257
    -0.188    -0.344    -1.084    -0.533    -0.138     0.982     0.976     0.337     0.094     1.512    -0.178    -0.071     0.398    -0.175    -0.552     0.230     0.590     0.001     0.408     0.000     0.000     0.000     0.000     1.000     0.616    258
     0.806     0.625     0.981     1.484    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563     0.479     0.350    -0.245     0.483     0.349    -0.244     0.000     0.000     0.000     0.000     0.000     0.005     0.995     7.000     0.733    259
     1.799     1.595    -2.117    -1.542    -1.346     1.949     1.985     2.350     1.085     0.474    -0.326     1.173     1.756    -0.326     1.174     1.760     0.000     0.000     0.003     0.997     0.000     0.000     0.000     4.000     0.733    260
     0.806     1.595     0.981     1.484     2.279    -1.922    -2.053    -0.669    -0.897    -0.563     0.479     0.350    -0.245     0.483     0.349    -0.244     0.000     0.000     0.000     0.000     0.000     0.004     0.996     7.000     0.828    261
     1.799     1.595    -1.084    -0.533    -0.138     0.982     0.976    -0.669     1.085     1.512    -0.184     0.621     0.641    -0.185     0.622     0.641     0.001     0.002     0.997     0.001     0.000     0.001     0.000     3.000     1.253    262
    -0.188    -1.314    -0.052     1.484    -1.346     0.982     0.976     1.343     1.085     1.512     0.566     0.597     0.873     0.600     0.629     0.895     0.027     0.956     0.017     0.000     0.000     0.000     0.000     2.000     1.135    263
     0.806     0.625    -0.052         *    -0.138     1.949     0.976     2.350     2.077     1.512    -0.212     1.100     1.639    -0.326     1.174     1.760     0.000     0.121     0.015     0.864     0.000     0.000     0.000     4.000     0.954    264
     0.806     0.625     0.981    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -0.563    -0.240     0.500    -0.577    -0.274     0.521    -0.603     0.008     0.000     0.003     0.000     0.004     0.942     0.043     6.000     0.870    265
    -1.181    -1.314     0.981    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.259    -1.051    -0.681    -0.260    -1.062    -0.693     0.013     0.000     0.000     0.000     0.984     0.003     0.000     5.000     0.843    266
     0.806     0.625    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -1.888    -1.601    -0.272     0.512    -0.602    -0.274     0.521    -0.603     0.000     0.000     0.000     0.000     0.005     0.992     0.002     6.000     0.594    267
    -1.181     0.625    -0.052    -0.533     1.071    -0.954    -0.034    -0.669    -0.897    -0.563    -0.246    -0.579    -0.619    -0.260    -1.062    -0.693     0.044     0.000     0.000     0.000     0.663     0.274     0.018     5.000     0.870    268
    -0.188    -0.344    -0.052     0.475     1.071     0.982    -0.034     0.337     0.094     0.474     0.004    -0.183     0.225    -0.175    -0.552     0.230     0.641     0.071     0.096     0.000     0.001     0.001     0.190     1.000     0.853    269
     0.806    -0.344    -0.052    -0.533     1.071     0.982     0.976     1.343     2.077    -1.601    -0.167     0.532     0.615    -0.185     0.622     0.641     0.077     0.021     0.901     0.000     0.000     0.000     0.000     3.000     1.438    270
     0.806     0.625     0.981    -0.533    -0.138     0.014     0.976     1.343     1.085     0.474    -0.171     0.607     0.641    -0.185     0.622     0.641     0.013     0.018     0.968     0.001     0.000     0.000     0.000     3.000     2.046    271
     0.806     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -1.888    -1.601    -0.273     0.510    -0.603    -0.274     0.521    -0.603     0.000     0.000     0.000     0.000     0.007     0.992     0.001     6.000     0.616    272
     0.806     0.625     0.981    -0.533    -1.346     0.014     0.976     1.343     1.085    -0.563    -0.182     0.591     0.631    -0.185     0.622     0.641     0.026     0.003     0.970     0.000     0.000     0.000     0.000     3.000     0.778    273
    -1.181     0.625    -0.052     1.484    -0.138     0.982     0.976     1.343     1.085     1.512     0.595     0.626     0.892     0.600     0.629     0.895     0.002     0.993     0.005     0.000     0.000     0.000     0.000     2.000     1.373    274
     0.806     0.625     0.981     1.484     1.071     0.982    -1.043    -0.669     1.085    -0.563     0.484     0.352    -0.231     0.483     0.349    -0.244     0.000     0.011     0.000     0.000     0.000     0.000     0.988     7.000     1.313    275
     1.799     1.595    -0.052    -0.533    -0.138     0.982     1.985     1.343     2.077     1.512    -0.317     1.146     1.702    -0.326     1.174     1.760     0.000     0.002     0.050     0.948     0.000     0.000     0.000     4.000     0.616    276
     0.806    -1.314     0.981     1.484     1.071    -0.954    -2.053    -1.676     1.085    -0.563     0.478     0.345    -0.246     0.483     0.349    -0.244     0.000     0.000     0.000     0.000     0.003     0.003     0.994     7.000     1.438    277
     0.806     0.625     0.981     0.475    -0.138     0.982    -1.043    -0.669     0.094    -0.563     0.389     0.363    -0.276     0.483     0.349    -0.244     0.007     0.001     0.005     0.000     0.000     0.113     0.873     7.000     0.966    278
     0.806     0.625    -0.052    -0.533     1.071     0.014    -0.034    -0.669     0.094    -0.563    -0.196     0.466    -0.507    -0.274     0.521    -0.603     0.034     0.000     0.027     0.000     0.003     0.840     0.096     6.000     0.954    279
    -1.181     1.595    -1.084    -0.533    -1.346    -0.954    -2.053    -1.676    -0.897    -1.601    -0.270     0.077    -0.628    -0.274     0.521    -0.603     0.000     0.000     0.000     0.000     0.280     0.720     0.000     6.000     0.958    280
    -0.188     0.625     0.981    -0.533    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.268     0.345    -0.608    -0.274     0.521    -0.603     0.003     0.000     0.000     0.000     0.108     0.883     0.005     6.000     1.438    281
    -1.181     1.595     0.981     1.484    -0.138     0.982     0.976    -0.669     1.085     0.474     0.548     0.529     0.536     0.600     0.629     0.895     0.012     0.673     0.009     0.000     0.000     0.000     0.306     2.000     1.107    282
    -1.181     0.625         *    -0.533    -1.346     0.982     0.976     1.343     1.085    -0.563    -0.178    -0.049     0.406    -0.175    -0.552     0.230     0.572     0.001     0.427     0.000     0.000     0.000     0.000     1.000     0.843    283
    -2.175     1.595    -0.052     0.475    -1.346    -0.954    -2.053    -1.676    -1.888    -1.601    -0.260    -0.932    -0.685    -0.260    -1.062    -0.693     0.000     0.000     0.000     0.000     0.918     0.080     0.001     5.000     0.870    284
     0.806     0.625     0.981    -0.533    -0.138     0.014    -1.043    -0.669    -0.897    -0.563    -0.255     0.508    -0.592    -0.274     0.521    -0.603     0.002     0.000     0.000     0.000     0.005     0.969     0.024     6.000     1.672    285
    -0.188     0.625     2.013    -0.533    -0.138     0.014     0.976     1.343     0.094     0.474    -0.163     0.368     0.556    -0.185     0.622     0.641     0.216     0.023     0.759     0.000     0.000     0.000     0.002     3.000     0.616    286
     0.806     1.595     0.981     1.484    -1.346     0.982     0.976     1.343    -0.897    -0.563     0.566     0.607     0.803     0.600     0.629     0.895     0.000     0.894     0.032     0.000     0.000     0.000     0.073     2.000     1.253    287
     1.799     1.595    -1.084    -1.542    -1.346    -0.954    -0.034    -0.669    -0.897    -1.601    -0.274     0.521    -0.602    -0.274     0.521    -0.603     0.000     0.000     0.000     0.000     0.000     1.000     0.000     6.000     0.334    288
    -1.181     1.595    -2.117    -1.542    -1.346     1.949     0.976     0.337     2.077    -0.563    -0.184     0.467     0.589    -0.185     0.622     0.641     0.133     0.000     0.865     0.002     0.000     0.000     0.000     3.000     0.810    289
    -0.188     1.595     0.981    -0.533    -1.346     0.014    -0.034     0.337     0.094     0.474    -0.181     0.366     0.429    -0.185     0.622     0.641     0.206     0.001     0.687     0.000     0.000     0.092     0.014     3.000     0.853    290
     0.806     0.625     0.981     1.484    -0.138     0.982    -0.034    -0.669     1.085    -0.563     0.489     0.369    -0.160     0.483     0.349    -0.244     0.001     0.072     0.002     0.000     0.000     0.000     0.925     7.000     1.107    291
     0.806     0.625     0.981     1.484     2.279     0.014    -0.034     0.337         *         *     0.520     0.439     0.123     0.483     0.349    -0.244     0.000     0.322     0.000     0.000     0.000     0.000     0.677     7.000     1.797    292
     1.799     1.595         *         *         *     1.949     1.985     2.350     2.077         *    -0.318     1.169     1.751    -0.326     1.174     1.760     0.000     0.009     0.001     0.990     0.000     0.000     0.000     4.000     1.711    293
    -0.188    -0.344     0.981     1.484     2.279     0.014    -1.043    -0.669     0.094     0.474     0.482     0.348    -0.243     0.483     0.349    -0.244     0.001     0.001     0.000     0.000     0.000     0.000     0.999     7.000     1.107    294
     0.806     0.625    -0.052     0.475     1.071     0.982     0.976     0.337     0.094     0.474     0.253     0.585     0.708     0.600     0.629     0.895     0.020     0.506     0.414     0.000     0.000     0.000     0.060     2.000     0.966    295
    -2.175    -1.314     0.981    -0.533    -1.346     0.982    -1.043    -0.669    -0.897    -0.563    -0.258    -1.053    -0.677    -0.260    -1.062    -0.693     0.017     0.000     0.000     0.000     0.983     0.000     0.000     5.000     0.870    296
    -0.188    -0.344    -1.084    -0.533    -0.138    -1.922     1.985    -1.676     0.094    -1.601    -0.262    -0.394    -0.639    -0.260    -1.062    -0.693     0.017     0.000     0.000     0.000     0.567     0.414     0.002     5.000     0.828    297
     0.806     1.595    -2.117     2.493    -1.346    -1.922     0.976     0.337     1.085     0.474     0.522     0.451     0.171     0.483     0.349    -0.244     0.000     0.361     0.004     0.000     0.000     0.000     0.634     7.000     1.475    298
    -0.188     0.625     0.981    -0.533     1.071     0.014    -1.043    -1.676     1.085     0.474    -0.139     0.306    -0.475    -0.274     0.521    -0.603     0.083     0.000     0.004     0.000     0.062     0.685     0.166     6.000     1.290    299
     0.806     0.625    -1.084    -0.533    -0.138     0.982    -0.034     0.337     0.094    -0.563    -0.187     0.445     0.454    -0.185     0.622     0.641     0.140     0.000     0.753     0.000     0.000     0.099     0.007     3.000     0.763    300
     0.806    -0.344     0.981     0.475     2.279     0.982    -0.034     1.343     1.085     1.512     0.575     0.626     0.885     0.600     0.629     0.895     0.002     0.967     0.031     0.000     0.000     0.000     0.001     2.000     0.733    301
     1.799    -2.283     2.013    -1.542    -1.346     0.014     1.985     2.350     0.094     0.474    -0.186     0.526     0.620    -0.185     0.622     0.641     0.088     0.000     0.898     0.013     0.000     0.000     0.000     3.000     1.250    302
     1.799     1.595     2.013     2.493    -1.346     0.982     1.985     2.350     0.094    -0.563     0.600     0.629     0.895     0.600     0.629     0.895     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000     0.853    303
    -1.181    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669         *    -0.563    -0.259    -1.009    -0.679    -0.260    -1.062    -0.693     0.012     0.000     0.000     0.000     0.959     0.029     0.000     5.000     1.253    304
     0.806     0.625    -0.052    -0.533    -0.138     0.982     0.976    -0.669    -0.897    -0.563    -0.212     0.414    -0.267    -0.274     0.521    -0.603     0.107     0.000     0.185     0.000     0.002     0.660     0.046     6.000     0.810    305
     0.806    -1.314    -1.084    -0.533     1.071    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -0.197    -0.635    -0.274     0.521    -0.603     0.007     0.000     0.000     0.000     0.448     0.538     0.006     6.000     0.810    306
     0.806     0.625     0.981    -0.533    -0.138    -0.954     0.976     0.337    -0.897    -0.563    -0.180     0.423    -0.357    -0.274     0.521    -0.603     0.083     0.000     0.113     0.000     0.002     0.702     0.100     6.000     0.870    307
    -0.188     0.625    -0.052    -0.533    -1.346    -0.954     1.985     0.337    -0.897    -0.563    -0.189    -0.142     0.145    -0.175    -0.552     0.230     0.620     0.000     0.184     0.000     0.010     0.178     0.009     1.000     1.017    308
    -0.188     0.625     0.981     1.484    -0.138     0.982    -1.043     0.337     1.085    -0.563     0.490     0.378    -0.095     0.483     0.349    -0.244     0.007     0.125     0.003     0.000     0.000     0.000     0.864     7.000     1.290    309
     0.806     0.625     0.981     1.484     1.071    -0.954     0.976    -0.669     1.085    -0.563     0.484     0.353    -0.226     0.483     0.349    -0.244     0.000     0.015     0.000     0.000     0.000     0.000     0.984     7.000     0.828    310
    -0.188     0.625     2.013     2.493    -1.346     1.949     1.985     2.350     2.077     2.550     0.600     0.629     0.895     0.600     0.629     0.895     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000     0.763    311
    -1.181    -1.314    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897     0.474    -0.255    -1.031    -0.646    -0.260    -1.062    -0.693     0.051     0.000     0.000     0.000     0.946     0.003     0.000     5.000     0.870    312
    -2.175     0.625    -2.117     2.493     3.488    -1.922     0.976     2.350    -1.888     1.512     0.558     0.531     0.514     0.600     0.629     0.895     0.003     0.664     0.000     0.000     0.000     0.000     0.333     2.000     1.290    313
     0.806     0.625    -0.052     0.475    -1.346     0.014     0.976    -1.676     1.085     0.474     0.150     0.358    -0.131     0.483     0.349    -0.244     0.083     0.004     0.167     0.000     0.001     0.220     0.525     7.000     0.954    314
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     0.337     1.085     0.474     0.004    -0.183     0.225    -0.175    -0.552     0.230     0.641     0.071     0.096     0.000     0.001     0.001     0.190     1.000     1.711    315
     1.799     1.595    -0.052    -0.533    -0.138     0.014    -0.034    -0.669     0.094    -1.601    -0.265     0.520    -0.592    -0.274     0.521    -0.603     0.000     0.000     0.005     0.000     0.000     0.984     0.011     6.000     0.810    316
     0.806     0.625    -0.052     0.475     1.071    -0.954    -0.034    -0.669    -0.897    -0.563     0.295     0.389    -0.332     0.483     0.349    -0.244     0.001     0.000     0.000     0.000     0.001     0.246     0.751     7.000     1.135    317
    -0.188     0.625     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563     0.477     0.349    -0.246     0.483     0.349    -0.244     0.000     0.000     0.000     0.000     0.001     0.006     0.993     7.000     0.616    318
     0.806     0.625    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669     0.094    -0.563    -0.266     0.511    -0.598    -0.274     0.521    -0.603     0.002     0.000     0.000     0.000     0.005     0.983     0.010     6.000     1.250    319
     1.799     1.595     0.981     1.484    -0.138     0.982    -0.034     0.337     1.085     0.474     0.590     0.621     0.863     0.600     0.629     0.895     0.000     0.965     0.010     0.000     0.000     0.000     0.026     2.000     1.042    320
     0.806     0.625    -0.052    -0.533     2.279     0.014    -1.043    -0.669     0.094    -0.563    -0.156     0.481    -0.537    -0.274     0.521    -0.603     0.008     0.000     0.003     0.000     0.003     0.831     0.155     6.000     1.290    321
     1.799     1.595     0.981     0.475    -1.346     0.982     0.976     1.343     1.085     0.474     0.189     0.632     0.776    -0.185     0.622     0.641     0.000     0.478     0.509     0.013     0.000     0.000     0.000     3.000     0.275    322
     1.799     1.595     0.981    -0.533    -0.138    -0.954     0.976    -0.669    -0.897     0.474    -0.235     0.517    -0.529    -0.274     0.521    -0.603     0.001     0.000     0.046     0.000     0.000     0.908     0.045     6.000     0.763    323
     0.806     0.625    -0.052     1.484    -1.346     0.982    -0.034    -0.669     0.094    -0.563     0.476     0.351    -0.233     0.483     0.349    -0.244     0.002     0.008     0.003     0.000     0.000     0.006     0.981     7.000     0.954    324
     0.806     1.595     0.981     1.484    -1.346     0.982    -0.034     0.337     1.085    -0.563     0.541     0.555     0.589     0.600     0.629     0.895     0.001     0.703     0.036     0.000     0.000     0.000     0.260     2.000     1.373    325
     0.806     0.625    -0.052     0.475    -0.138     0.014    -0.034    -0.669    -0.897    -0.563     0.206     0.404    -0.368     0.483     0.349    -0.244     0.005     0.000     0.002     0.000     0.002     0.357     0.634     7.000     2.432    326
